"3000","medicine taken by respondent during breastfeeding: tenofovir (tdf)","s775f_2"
"3001","medicine taken by respondent during breastfeeding: tenofovir (tdf)","s775f_3"
"3002","medicine taken by respondent during breastfeeding: tenofovir (tdf)","s775f_4"
"3003","medicine taken by respondent during breastfeeding: tenofovir (tdf)","s775f_5"
"3004","medicine taken by respondent during breastfeeding: tenofovir (tdf)","s775f_6"
"3005","medicine taken by respondent during breastfeeding: other","s775x_1"
"3006","medicine taken by respondent during breastfeeding: other","s775x_2"
"3007","medicine taken by respondent during breastfeeding: other","s775x_3"
"3008","medicine taken by respondent during breastfeeding: other","s775x_4"
"3009","medicine taken by respondent during breastfeeding: other","s775x_5"
"3010","medicine taken by respondent during breastfeeding: other","s775x_6"
"3011","medicine taken by respondent during breastfeeding: don't know","s775z_1"
"3012","medicine taken by respondent during breastfeeding: don't know","s775z_2"
"3013","medicine taken by respondent during breastfeeding: don't know","s775z_3"
"3014","medicine taken by respondent during breastfeeding: don't know","s775z_4"
"3015","medicine taken by respondent during breastfeeding: don't know","s775z_5"
"3016","medicine taken by respondent during breastfeeding: don't know","s775z_6"
"3017","medicine taken by respondent all time during breastfeeding","s776_1"
"3018","medicine taken by respondent all time during breastfeeding","s776_2"
"3019","medicine taken by respondent all time during breastfeeding","s776_3"
"3020","medicine taken by respondent all time during breastfeeding","s776_4"
"3021","medicine taken by respondent all time during breastfeeding","s776_5"
"3022","medicine taken by respondent all time during breastfeeding","s776_6"
"3023","child's age in months when respondent stopped taking medicine","s777_1"
"3024","child's age in months when respondent stopped taking medicine","s777_2"
"3025","child's age in months when respondent stopped taking medicine","s777_3"
"3026","child's age in months when respondent stopped taking medicine","s777_4"
"3027","child's age in months when respondent stopped taking medicine","s777_5"
"3028","child's age in months when respondent stopped taking medicine","s777_6"
"3029","medicine against hiv taken by child during breastfeeding","s778_1"
"3030","medicine against hiv taken by child during breastfeeding","s778_2"
"3031","medicine against hiv taken by child during breastfeeding","s778_3"
"3032","medicine against hiv taken by child during breastfeeding","s778_4"
"3033","medicine against hiv taken by child during breastfeeding","s778_5"
"3034","medicine against hiv taken by child during breastfeeding","s778_6"
"3035","medicine taken by child during breastfeeding: efavirenz (efv)","s779a_1"
"3036","medicine taken by child during breastfeeding: efavirenz (efv)","s779a_2"
"3037","medicine taken by child during breastfeeding: efavirenz (efv)","s779a_3"
"3038","medicine taken by child during breastfeeding: efavirenz (efv)","s779a_4"
"3039","medicine taken by child during breastfeeding: efavirenz (efv)","s779a_5"
"3040","medicine taken by child during breastfeeding: efavirenz (efv)","s779a_6"
"3041","medicine taken by child during breastfeeding: lamivudine (3tc)","s779b_1"
"3042","medicine taken by child during breastfeeding: lamivudine (3tc)","s779b_2"
"3043","medicine taken by child during breastfeeding: lamivudine (3tc)","s779b_3"
"3044","medicine taken by child during breastfeeding: lamivudine (3tc)","s779b_4"
"3045","medicine taken by child during breastfeeding: lamivudine (3tc)","s779b_5"
"3046","medicine taken by child during breastfeeding: lamivudine (3tc)","s779b_6"
"3047","medicine taken by child during breastfeeding: nevirapine (nvp)","s779c_1"
"3048","medicine taken by child during breastfeeding: nevirapine (nvp)","s779c_2"
"3049","medicine taken by child during breastfeeding: nevirapine (nvp)","s779c_3"
"3050","medicine taken by child during breastfeeding: nevirapine (nvp)","s779c_4"
"3051","medicine taken by child during breastfeeding: nevirapine (nvp)","s779c_5"
"3052","medicine taken by child during breastfeeding: nevirapine (nvp)","s779c_6"
"3053","medicine taken by child during breastfeeding: stavudine (d4t)","s779d_1"
"3054","medicine taken by child during breastfeeding: stavudine (d4t)","s779d_2"
"3055","medicine taken by child during breastfeeding: stavudine (d4t)","s779d_3"
"3056","medicine taken by child during breastfeeding: stavudine (d4t)","s779d_4"
"3057","medicine taken by child during breastfeeding: stavudine (d4t)","s779d_5"
"3058","medicine taken by child during breastfeeding: stavudine (d4t)","s779d_6"
"3059","medicine taken by child during breastfeeding: zidovudine (zdv)","s779e_1"
"3060","medicine taken by child during breastfeeding: zidovudine (zdv)","s779e_2"
"3061","medicine taken by child during breastfeeding: zidovudine (zdv)","s779e_3"
"3062","medicine taken by child during breastfeeding: zidovudine (zdv)","s779e_4"
"3063","medicine taken by child during breastfeeding: zidovudine (zdv)","s779e_5"
"3064","medicine taken by child during breastfeeding: zidovudine (zdv)","s779e_6"
"3065","medicine taken by child during breastfeeding: tenofovir (tdf)","s779f_1"
"3066","medicine taken by child during breastfeeding: tenofovir (tdf)","s779f_2"
"3067","medicine taken by child during breastfeeding: tenofovir (tdf)","s779f_3"
"3068","medicine taken by child during breastfeeding: tenofovir (tdf)","s779f_4"
"3069","medicine taken by child during breastfeeding: tenofovir (tdf)","s779f_5"
"3070","medicine taken by child during breastfeeding: tenofovir (tdf)","s779f_6"
"3071","medicine taken by child during breastfeeding: other","s779x_1"
"3072","medicine taken by child during breastfeeding: other","s779x_2"
"3073","medicine taken by child during breastfeeding: other","s779x_3"
"3074","medicine taken by child during breastfeeding: other","s779x_4"
"3075","medicine taken by child during breastfeeding: other","s779x_5"
"3076","medicine taken by child during breastfeeding: other","s779x_6"
"3077","medicine taken by child during breastfeeding: don't know","s779z_1"
"3078","medicine taken by child during breastfeeding: don't know","s779z_2"
"3079","medicine taken by child during breastfeeding: don't know","s779z_3"
"3080","medicine taken by child during breastfeeding: don't know","s779z_4"
"3081","medicine taken by child during breastfeeding: don't know","s779z_5"
"3082","medicine taken by child during breastfeeding: don't know","s779z_6"
"3083","medicine taken by child all time during breastfeeding","s780_1"
"3084","medicine taken by child all time during breastfeeding","s780_2"
"3085","medicine taken by child all time during breastfeeding","s780_3"
"3086","medicine taken by child all time during breastfeeding","s780_4"
"3087","medicine taken by child all time during breastfeeding","s780_5"
"3088","medicine taken by child all time during breastfeeding","s780_6"
"3089","child's age in months when child stopped taking medicine","s781_1"
"3090","child's age in months when child stopped taking medicine","s781_2"
"3091","child's age in months when child stopped taking medicine","s781_3"
"3092","child's age in months when child stopped taking medicine","s781_4"
"3093","child's age in months when child stopped taking medicine","s781_5"
"3094","child's age in months when child stopped taking medicine","s781_6"
"3095","child been tested for hiv","s782_1"
"3096","child been tested for hiv","s782_2"
"3097","child been tested for hiv","s782_3"
"3098","child been tested for hiv","s782_4"
"3099","child been tested for hiv","s782_5"
"3100","child been tested for hiv","s782_6"
"3101","type of child's hiv test","s783_1"
"3102","type of child's hiv test","s783_2"
"3103","type of child's hiv test","s783_3"
"3104","type of child's hiv test","s783_4"
"3105","type of child's hiv test","s783_5"
"3106","type of child's hiv test","s783_6"
"3107","received result of child's hiv test","s784_1"
"3108","received result of child's hiv test","s784_2"
"3109","received result of child's hiv test","s784_3"
"3110","received result of child's hiv test","s784_4"
"3111","received result of child's hiv test","s784_5"
"3112","received result of child's hiv test","s784_6"
"3113","result of most recent child's hiv test","s785_1"
"3114","result of most recent child's hiv test","s785_2"
"3115","result of most recent child's hiv test","s785_3"
"3116","result of most recent child's hiv test","s785_4"
"3117","result of most recent child's hiv test","s785_5"
"3118","result of most recent child's hiv test","s785_6"
"3119","child's age in months when first time got positive result","s786_1"
"3120","child's age in months when first time got positive result","s786_2"
"3121","child's age in months when first time got positive result","s786_3"
"3122","child's age in months when first time got positive result","s786_4"
"3123","child's age in months when first time got positive result","s786_5"
"3124","child's age in months when first time got positive result","s786_6"
"3125","child taking cotrimoxazole pills","s788_1"
"3126","child taking cotrimoxazole pills","s788_2"
"3127","child taking cotrimoxazole pills","s788_3"
"3128","child taking cotrimoxazole pills","s788_4"
"3129","child taking cotrimoxazole pills","s788_5"
"3130","child taking cotrimoxazole pills","s788_6"
"3131","frequency of taking cotrimoxazole by child","s789_1"
"3132","frequency of taking cotrimoxazole by child","s789_2"
"3133","frequency of taking cotrimoxazole by child","s789_3"
"3134","frequency of taking cotrimoxazole by child","s789_4"
"3135","frequency of taking cotrimoxazole by child","s789_5"
"3136","frequency of taking cotrimoxazole by child","s789_6"
"3137","na - main reason not taking cotrimoxazole","s790_1"
"3138","na - main reason not taking cotrimoxazole","s790_2"
"3139","na - main reason not taking cotrimoxazole","s790_3"
"3140","na - main reason not taking cotrimoxazole","s790_4"
"3141","na - main reason not taking cotrimoxazole","s790_5"
"3142","na - main reason not taking cotrimoxazole","s790_6"
"3143","child exposed to hiv","shivexp_1"
"3144","child exposed to hiv","shivexp_2"
"3145","child exposed to hiv","shivexp_3"
"3146","child exposed to hiv","shivexp_4"
"3147","child exposed to hiv","shivexp_5"
"3148","child exposed to hiv","shivexp_6"
