Sex, NAME     ,    LABEL
women, s232ex    , assitance at time of abortion   
women, s232ey    , assitance at time of abortion   
women, s233a     , total lifetime induced abortions    
women, s240      , primary care giver of any children  
women, s241      , primary care giver of any children under 18 years   
women, s242      , arrangements for child care if respondent becomes ill or inc    
women, s624a     , reason used a condom last time had sex  
women, s624b     , reason used a condom last time had sex  
women, s624c     , reason used a condom last time had sex  
women, s804      , partner's level of education    
women, s805      , partner's highest grade 
women, s811      , main activity in last 12 months 
women, s909a     , means of avoiding hiv   
women, s909b     , means of avoiding hiv   
women, s909c     , means of avoiding hiv   
women, s909d     , means of avoiding hiv   
women, s909e     , means of avoiding hiv   
women, s909f     , means of avoiding hiv   
women, s909g     , means of avoiding hiv   
women, s909h     , means of avoiding hiv   
women, s909i     , means of avoiding hiv   
women, s909j     , means of avoiding hiv   
women, s909k     , means of avoiding hiv   
women, s909l     , means of avoiding hiv   
women, s909m     , means of avoiding hiv   
women, s909n     , means of avoiding hiv   
women, s909w     , means of avoiding hiv   
women, s909x     , means of avoiding hiv   
women, s909z     , means of avoiding hiv   
women, s964j     , place of advice/treatment   
women, s964k     , place of advice/treatment   
women, s1110a    , talk with husband about: events at work 
women, s1110b    , talk with husband about: events at home 
women, s1110c    , talk with husband about: money matters  
women, s1110d    , talk with husband about: community happenings   
women, s1123e    , justifies domestic violence: food late or not well prepared 
women, s1126     , father alive    
women, s1127     , mother alive    
women, s1129     , father can read a newspaper 
women, s1131     , mother can read a newspaper 
women, s1133c    , family support: advice  
women, s1143     , aware of the trafficking of women   
women, s1144     , aware of cambodian laws protecting women's rights   
women, s1145a    , laws heard about    
women, s1145b    , laws heard about    
women, s1145c    , laws heard about    
women, s1145d    , laws heard about    
women, s1145e    , laws heard about    
women, s1145x    , laws heard about    
women, s1225     , first intercourse physically forced 
women, s1227     , any intercourse physically forced in last 12 months 
women, s1233a    , presence of children <10    
women, s1233b    , presence of children 10+    
women, v323mp    , brand of monthly pill used  
women, s1206an   , number of times humiliated during the last 12 months    
women, s1206bn   , number of times threatenned during the last 12 months   
women, s1206cn   , number of times sweared at during the last 12 months    
women, s1207an   , number of times during the last 12 months   
women, s1207bn   , number of times during the last 12 months   
women, s1207cn   , number of times during the last 12 months   
women, s1207dn   , number of times during the last 12 months   
women, s1207en   , number of times during the last 12 months   
women, s1207fn   , number of times during the last 12 months   
women, s1207gn   , number of times during the last 12 months   
women, s1207hn   , number of times during the last 12 months   
women, s1207in   , number of times during the last 12 months   
women, s1212     , number of times respondent physically hurt husband during th    
women, s1219     , number of times this person has physically hurt respondent i    
women, s1210an   , number of times bruised during the last 12 months   
women, s1210bn   , number of times injured/bones broken during the last 12 mont    
women, s1210cn   , number of times taken to a health facility during the last 1    
women, idx94_1   , index to birth history  
women, idx94_2   , index to birth history  
women, idx94_3   , index to birth history  
women, idx94_4   , index to birth history  
women, idx94_5   , index to birth history  
women, idx94_6   , index to birth history  
women, s414_1    , seen card recording tetanus vaccinations    
women, s414_2    , seen card recording tetanus vaccinations    
women, s414_3    , seen card recording tetanus vaccinations    
women, s414_4    , seen card recording tetanus vaccinations    
women, s414_5    , seen card recording tetanus vaccinations    
women, s414_6    , seen card recording tetanus vaccinations    
women, stt1d_1   , tetanus vaccination 1: day  
women, stt1d_2   , tetanus vaccination 1: day  
women, stt1d_3   , tetanus vaccination 1: day  
women, stt1d_4   , tetanus vaccination 1: day  
women, stt1d_5   , tetanus vaccination 1: day  
women, stt1d_6   , tetanus vaccination 1: day  
women, stt1m_1   , tetanus vaccination 1: month    
women, stt1m_2   , tetanus vaccination 1: month    
women, stt1m_3   , tetanus vaccination 1: month    
women, stt1m_4   , tetanus vaccination 1: month    
women, stt1m_5   , tetanus vaccination 1: month    
women, stt1m_6   , tetanus vaccination 1: month    
women, stt1y_1   , tetanus vaccination 1: year 
women, stt1y_2   , tetanus vaccination 1: year 
women, stt1y_3   , tetanus vaccination 1: year 
women, stt1y_4   , tetanus vaccination 1: year 
women, stt1y_5   , tetanus vaccination 1: year 
women, stt1y_6   , tetanus vaccination 1: year 
women, stt2d_1   , tetanus vaccination 2: day  
women, stt2d_2   , tetanus vaccination 2: day  
women, stt2d_3   , tetanus vaccination 2: day  
women, stt2d_4   , tetanus vaccination 2: day  
women, stt2d_5   , tetanus vaccination 2: day  
women, stt2d_6   , tetanus vaccination 2: day  
women, stt2m_1   , tetanus vaccination 2: month    
women, stt2m_2   , tetanus vaccination 2: month    
women, stt2m_3   , tetanus vaccination 2: month    
women, stt2m_4   , tetanus vaccination 2: month    
women, stt2m_5   , tetanus vaccination 2: month    
women, stt2m_6   , tetanus vaccination 2: month    
women, stt2y_1   , tetanus vaccination 2: year 
women, stt2y_2   , tetanus vaccination 2: year 
women, stt2y_3   , tetanus vaccination 2: year 
women, stt2y_4   , tetanus vaccination 2: year 
women, stt2y_5   , tetanus vaccination 2: year 
women, stt2y_6   , tetanus vaccination 2: year 
women, stt3d_1   , tetanus vaccination 3: day  
women, stt3d_2   , tetanus vaccination 3: day  
women, stt3d_3   , tetanus vaccination 3: day  
women, stt3d_4   , tetanus vaccination 3: day  
women, stt3d_5   , tetanus vaccination 3: day  
women, stt3d_6   , tetanus vaccination 3: day  
women, stt3m_1   , tetanus vaccination 3: month    
women, stt3m_2   , tetanus vaccination 3: month    
women, stt3m_3   , tetanus vaccination 3: month    
women, stt3m_4   , tetanus vaccination 3: month    
women, stt3m_5   , tetanus vaccination 3: month    
women, stt3m_6   , tetanus vaccination 3: month    
women, stt3y_1   , tetanus vaccination 3: year 
women, stt3y_2   , tetanus vaccination 3: year 
women, stt3y_3   , tetanus vaccination 3: year 
women, stt3y_4   , tetanus vaccination 3: year 
women, stt3y_5   , tetanus vaccination 3: year 
women, stt3y_6   , tetanus vaccination 3: year 
women, stt4d_1   , tetanus vaccination 4: day  
women, stt4d_2   , tetanus vaccination 4: day  
women, stt4d_3   , tetanus vaccination 4: day  
women, stt4d_4   , tetanus vaccination 4: day  
women, stt4d_5   , tetanus vaccination 4: day  
women, stt4d_6   , tetanus vaccination 4: day  
